refshort,taxon,fragment_id,plot_id,fragment_plot_comb,fragment_area,patch_type,latitude,longitude,control_cont_frag,sampling_design,sampling_effort,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
Pinho_2019c,Plantae,SGD_F19,SF19,SGD_F19_SF19,3576,continuous,-8.99691058,-35.83935612,yes,standardized_subsamples,NA,1200,25.7982,83.0836,15,3.2205,71.2183,96.1062,44.5394,81.5285,0.1074,0.1957
Pinho_2019c,Plantae,SGD_F19,SF19,SGD_F19_SF19,3576,continuous,-8.99691058,-35.83935612,yes,standardized_subsamples,NA,1400,34.0246,80.8564,15,2.3764,71.2183,96.1238,43.6479,79.2051,0.1037,0.2254
Pinho_2019c,Plantae,SGD_F19,SF19,SGD_F19_SF19,3576,continuous,-8.99691058,-35.83935612,yes,standardized_subsamples,NA,1600,28.9762,77.6857,22,2.681,74.8221,95.7025,45.9975,75.9526,0.0999,0.2433
Pinho_2019c,Plantae,SGD_F19,SF19,SGD_F19_SF19,3576,continuous,-8.99691058,-35.83935612,yes,standardized_subsamples,NA,1800,23.8437,75.8644,33,3.1817,72.0483,95.3197,48.3128,73.3861,0.1004,0.2344
Pinho_2019c,Plantae,SGD_F19,SF19,SGD_F19_SF19,3576,continuous,-8.99691058,-35.83935612,yes,standardized_subsamples,NA,2000,19.5429,73.3425,48,3.7529,72.9995,94.9128,51.2606,70.1105,0.1027,0.2191
Pinho_2019c,Plantae,SGD_F2,SF2,SGD_F2_SF2,3576,continuous,-8.999810575,-35.83946612,yes,standardized_subsamples,NA,200,14.1327,98.7654,1,6.9884,0,0,8.3079,98.7654,0.0118,0
Pinho_2019c,Plantae,SGD_F2,SF2,SGD_F2_SF2,3576,continuous,-8.999810575,-35.83946612,yes,standardized_subsamples,NA,400,53.9694,99.6737,1,1.8469,0,0,3.2933,99.6737,0.0063,0
Pinho_2019c,Plantae,SGD_F2,SF2,SGD_F2_SF2,3576,continuous,-8.999810575,-35.83946612,yes,standardized_subsamples,NA,600,117.0368,98.8069,1,0.8442,0,0,7.2764,98.8069,0.0046,0
Pinho_2019c,Plantae,SGD_F2,SF2,SGD_F2_SF2,3576,continuous,-8.999810575,-35.83946612,yes,standardized_subsamples,NA,800,203.07,96.9224,1,0.4773,0,0,14.4688,96.9224,0.0044,0
Pinho_2019c,Plantae,SGD_F2,SF2,SGD_F2_SF2,3576,continuous,-8.999810575,-35.83946612,yes,standardized_subsamples,NA,1000,312.2454,96.1382,1,0.3079,0,0,18.3929,96.1382,0.0043,0
Pinho_2019c,Plantae,SGD_F2,SF2,SGD_F2_SF2,3576,continuous,-8.999810575,-35.83946612,yes,standardized_subsamples,NA,1200,85.3795,91.9696,5,1.0772,80.0792,98.0055,27.0841,91.8363,0.1018,0.2427
Pinho_2019c,Plantae,SGD_F2,SF2,SGD_F2_SF2,3576,continuous,-8.999810575,-35.83946612,yes,standardized_subsamples,NA,1400,38.9597,86.5937,14,2.2226,75.468,97.2031,34.0198,85.3457,0.1074,0.1955
Pinho_2019c,Plantae,SGD_F2,SF2,SGD_F2_SF2,3576,continuous,-8.999810575,-35.83946612,yes,standardized_subsamples,NA,1600,35.1831,81.3588,19,2.3124,82.9577,96.598,40.5848,80.0473,0.1077,0.1906
Pinho_2019c,Plantae,SGD_F2,SF2,SGD_F2_SF2,3576,continuous,-8.999810575,-35.83946612,yes,standardized_subsamples,NA,1800,29.6788,77.3467,27,2.6061,83.2277,95.8726,43.7764,75.5478,0.102,0.2251
Pinho_2019c,Plantae,SGD_F2,SF2,SGD_F2_SF2,3576,continuous,-8.999810575,-35.83946612,yes,standardized_subsamples,NA,2000,29.462,76.1309,33,2.584,74.4874,95.6935,45.0318,74.3256,0.1046,0.2081
Pinho_2019c,Plantae,SGD_F20,SF20,SGD_F20_SF20,3576,continuous,-8.995370582,-35.83636613,yes,standardized_subsamples,NA,200,12.8078,93.5484,1,7.304,0,0,19.537,93.5484,0.0125,0
Pinho_2019c,Plantae,SGD_F20,SF20,SGD_F20_SF20,3576,continuous,-8.995370582,-35.83636613,yes,standardized_subsamples,NA,400,50.5246,93.3116,1,1.8469,0,0,32.9335,93.3116,0.0096,0
Pinho_2019c,Plantae,SGD_F20,SF20,SGD_F20_SF20,3576,continuous,-8.995370582,-35.83636613,yes,standardized_subsamples,NA,600,52.6445,88.1657,2,1.6747,59.4406,96.1106,47.0361,88.0917,0.0718,0.4638
Pinho_2019c,Plantae,SGD_F20,SF20,SGD_F20_SF20,3576,continuous,-8.995370582,-35.83636613,yes,standardized_subsamples,NA,800,43.4582,82.933,4,1.9083,59.4406,95.555,49.6269,82.2166,0.0851,0.3662
Pinho_2019c,Plantae,SGD_F20,SF20,SGD_F20_SF20,3576,continuous,-8.995370582,-35.83636613,yes,standardized_subsamples,NA,1000,32.7814,80.9433,8,2.4692,72.3397,95.145,53.0207,78.7077,0.0868,0.3441
Pinho_2019c,Plantae,SGD_F20,SF20,SGD_F20_SF20,3576,continuous,-8.995370582,-35.83636613,yes,standardized_subsamples,NA,1200,28.1636,78.6378,13,2.7922,82.932,95.1722,52.0249,77.4236,0.1084,0.1991
Pinho_2019c,Plantae,SGD_F20,SF20,SGD_F20_SF20,3576,continuous,-8.995370582,-35.83636613,yes,standardized_subsamples,NA,1400,21.705,75.7886,22,3.4918,80.3403,94.6174,56.1806,72.6623,0.0961,0.2715
Pinho_2019c,Plantae,SGD_F20,SF20,SGD_F20_SF20,3576,continuous,-8.995370582,-35.83636613,yes,standardized_subsamples,NA,1600,18.0755,72.6676,33,4.0202,71.7658,94.4982,55.3603,69.1703,0.1033,0.2186
Pinho_2019c,Plantae,SGD_F20,SF20,SGD_F20_SF20,3576,continuous,-8.995370582,-35.83636613,yes,standardized_subsamples,NA,1800,17.4262,70.6093,42,4.0519,72.4446,94.24,55.5097,66.6127,0.1025,0.2225
Pinho_2019c,Plantae,SGD_F20,SF20,SGD_F20_SF20,3576,continuous,-8.995370582,-35.83636613,yes,standardized_subsamples,NA,2000,17.6606,69.0305,50,3.9087,68.8537,94.0386,56.3417,64.8253,0.1063,0.1924
Pinho_2019c,Plantae,SGD_F21,SF21,SGD_F21_SF21,3576,continuous,-9.003360569,-35.82953614,yes,standardized_subsamples,NA,200,14.8394,100,1,6.7388,0,0,0,100,0.0112,0
Pinho_2019c,Plantae,SGD_F21,SF21,SGD_F21_SF21,3576,continuous,-9.003360569,-35.82953614,yes,standardized_subsamples,NA,400,50.6129,93.6275,1,1.8499,0,0,24.1907,93.6275,0.0082,0
Pinho_2019c,Plantae,SGD_F21,SF21,SGD_F21_SF21,3576,continuous,-9.003360569,-35.82953614,yes,standardized_subsamples,NA,600,106.1723,89.7015,1,0.8449,0,0,31.3871,89.7015,0.0072,0
Pinho_2019c,Plantae,SGD_F21,SF21,SGD_F21_SF21,3576,continuous,-9.003360569,-35.82953614,yes,standardized_subsamples,NA,800,91.8187,87.6845,2,0.955,148.6016,97.27,32.6395,86.5036,0.0235,0.8105
Pinho_2019c,Plantae,SGD_F21,SF21,SGD_F21_SF21,3576,continuous,-9.003360569,-35.82953614,yes,standardized_subsamples,NA,1000,45.3131,83.9607,6,1.8529,72.2959,96.7577,38.9153,82.8969,0.0839,0.3537
Pinho_2019c,Plantae,SGD_F21,SF21,SGD_F21_SF21,3576,continuous,-9.003360569,-35.82953614,yes,standardized_subsamples,NA,1200,40.455,78.2757,9,1.9349,70.3494,96.3524,40.126,76.8705,0.0857,0.3406
Pinho_2019c,Plantae,SGD_F21,SF21,SGD_F21_SF21,3576,continuous,-9.003360569,-35.82953614,yes,standardized_subsamples,NA,1400,31.145,74.1795,15,2.3817,72.3977,96.204,39.1683,70.9397,0.0941,0.2802
Pinho_2019c,Plantae,SGD_F21,SF21,SGD_F21_SF21,3576,continuous,-9.003360569,-35.82953614,yes,standardized_subsamples,NA,1600,36.1986,70.4372,16,1.9459,68.6128,95.9929,41.6747,66.7204,0.099,0.2571
Pinho_2019c,Plantae,SGD_F21,SF21,SGD_F21_SF21,3576,continuous,-9.003360569,-35.82953614,yes,standardized_subsamples,NA,1800,30.6544,65.0729,22,2.1228,97.2706,95.7006,41.2666,61.979,0.1041,0.2136
Pinho_2019c,Plantae,SGD_F21,SF21,SGD_F21_SF21,3576,continuous,-9.003360569,-35.82953614,yes,standardized_subsamples,NA,2000,23.1346,61.6519,34,2.6649,95.7513,95.2216,42.6528,58.3426,0.1043,0.208
Pinho_2019c,Plantae,SGD_F22,SF22,SGD_F22_SF22,3576,continuous,-9.000940573,-35.82959614,yes,standardized_subsamples,NA,200,12.6311,88.2716,1,6.9884,0,0,54.0014,88.2716,0.0184,0
Pinho_2019c,Plantae,SGD_F22,SF22,SGD_F22_SF22,3576,continuous,-9.000940573,-35.82959614,yes,standardized_subsamples,NA,400,48.0513,88.7439,1,1.8469,0,0,49.9491,88.7439,0.0109,0
Pinho_2019c,Plantae,SGD_F22,SF22,SGD_F22_SF22,3576,continuous,-9.000940573,-35.82959614,yes,standardized_subsamples,NA,600,50.0829,84,2,1.6772,148.6016,96.4091,39.3795,83.4074,0.0462,0.6221
Pinho_2019c,Plantae,SGD_F22,SF22,SGD_F22_SF22,3576,continuous,-9.000940573,-35.82959614,yes,standardized_subsamples,NA,800,42.9503,82.4502,4,1.9197,94.4983,96.6325,38.2255,81.1361,0.0708,0.4457
Pinho_2019c,Plantae,SGD_F22,SF22,SGD_F22_SF22,3576,continuous,-9.000940573,-35.82959614,yes,standardized_subsamples,NA,1000,52.0968,80.42,5,1.5437,76.9416,96.8907,36.6108,79.4382,0.0812,0.3857
Pinho_2019c,Plantae,SGD_F22,SF22,SGD_F22_SF22,3576,continuous,-9.000940573,-35.82959614,yes,standardized_subsamples,NA,1200,29.1414,75.0237,12,2.5745,62.9486,95.9189,43.8043,73.8109,0.0988,0.2556
Pinho_2019c,Plantae,SGD_F22,SF22,SGD_F22_SF22,3576,continuous,-9.000940573,-35.82959614,yes,standardized_subsamples,NA,1400,23.8258,71.6883,19,3.0089,68.4604,95.4581,45.1357,69.0586,0.0981,0.2511
Pinho_2019c,Plantae,SGD_F22,SF22,SGD_F22_SF22,3576,continuous,-9.000940573,-35.82959614,yes,standardized_subsamples,NA,1600,33.477,69.3392,17,2.0713,67.6605,95.5442,43.6339,65.8416,0.0985,0.2548
Pinho_2019c,Plantae,SGD_F22,SF22,SGD_F22_SF22,3576,continuous,-9.000940573,-35.82959614,yes,standardized_subsamples,NA,1800,23.5231,65.7836,29,2.7966,82.7447,95.0753,46.5154,61.8995,0.1039,0.2182
Pinho_2019c,Plantae,SGD_F22,SF22,SGD_F22_SF22,3576,continuous,-9.000940573,-35.82959614,yes,standardized_subsamples,NA,2000,17.5325,61.7405,45,3.5215,82.4223,94.3476,49.9344,57.0885,0.1042,0.2131
Pinho_2019c,Plantae,SGD_F3,SF3,SGD_F3_SF3,3576,continuous,-8.998930578,-35.84824611,yes,standardized_subsamples,NA,200,13.3378,97.4194,1,7.304,0,0,23.8785,97.4194,0.0138,0
Pinho_2019c,Plantae,SGD_F3,SF3,SGD_F3_SF3,3576,continuous,-8.998930578,-35.84824611,yes,standardized_subsamples,NA,400,53.7044,99.1843,1,1.8469,0,0,8.7823,99.1843,0.0069,0
Pinho_2019c,Plantae,SGD_F3,SF3,SGD_F3_SF3,3576,continuous,-8.998930578,-35.84824611,yes,standardized_subsamples,NA,600,114.5636,95.932,1,0.8374,0,0,14.9321,95.932,0.0051,0
Pinho_2019c,Plantae,SGD_F3,SF3,SGD_F3_SF3,3576,continuous,-8.998930578,-35.84824611,yes,standardized_subsamples,NA,800,30.4443,87.1471,6,2.8625,84.422,98.6897,19.4254,86.8521,0.1017,0.2162
Pinho_2019c,Plantae,SGD_F3,SF3,SGD_F3_SF3,3576,continuous,-8.998930578,-35.84824611,yes,standardized_subsamples,NA,1000,20.4721,82.1205,13,4.0113,81.5079,97.3293,30.1714,78.6863,0.0958,0.2519
Pinho_2019c,Plantae,SGD_F3,SF3,SGD_F3_SF3,3576,continuous,-8.998930578,-35.84824611,yes,standardized_subsamples,NA,1200,23.3577,80.2694,16,3.4365,87.0964,97.3353,29.4276,73.5724,0.099,0.2511
Pinho_2019c,Plantae,SGD_F3,SF3,SGD_F3_SF3,3576,continuous,-8.998930578,-35.84824611,yes,standardized_subsamples,NA,1400,29.7775,80.1538,17,2.6918,81.3732,96.7993,33.4588,70.4336,0.0848,0.3467
Pinho_2019c,Plantae,SGD_F3,SF3,SGD_F3_SF3,3576,continuous,-8.998930578,-35.84824611,yes,standardized_subsamples,NA,1600,47.1807,80.4605,14,1.7054,83.0568,96.6313,35.8409,76.5548,0.1019,0.2229
Pinho_2019c,Plantae,SGD_F3,SF3,SGD_F3_SF3,3576,continuous,-8.998930578,-35.84824611,yes,standardized_subsamples,NA,1800,46.7019,81.0924,18,1.7364,82.3788,96.7247,35.4074,76.0736,0.1091,0.1741
Pinho_2019c,Plantae,SGD_F3,SF3,SGD_F3_SF3,3576,continuous,-8.998930578,-35.84824611,yes,standardized_subsamples,NA,2000,51.536,80.587,20,1.5637,76.7622,96.4318,39.7351,80.1036,0.1115,0.1513
Pinho_2019c,Plantae,SGD_F4,SF4,SGD_F4_SF4,3576,continuous,-9.002360572,-35.84751611,yes,standardized_subsamples,NA,200,14.7511,99.4048,1,6.7388,0,0,8.0112,99.4048,0.0121,0
Pinho_2019c,Plantae,SGD_F4,SF4,SGD_F4_SF4,3576,continuous,-9.002360572,-35.84751611,yes,standardized_subsamples,NA,400,52.9978,99.3377,1,1.8744,0,0,6.6848,99.3377,0.0066,0
Pinho_2019c,Plantae,SGD_F4,SF4,SGD_F4_SF4,3576,continuous,-9.002360572,-35.84751611,yes,standardized_subsamples,NA,600,118.1851,99.6277,1,0.843,0,0,4.0086,99.6277,0.0044,0
Pinho_2019c,Plantae,SGD_F4,SF4,SGD_F4_SF4,3576,continuous,-9.002360572,-35.84751611,yes,standardized_subsamples,NA,800,208.8114,99.5368,1,0.4767,0,0,4.2502,99.5368,0.0035,0
Pinho_2019c,Plantae,SGD_F4,SF4,SGD_F4_SF4,3576,continuous,-9.002360572,-35.84751611,yes,standardized_subsamples,NA,1000,313.8354,96.654,1,0.308,0,0,10.5261,96.654,0.003,0
Pinho_2019c,Plantae,SGD_F4,SF4,SGD_F4_SF4,3576,continuous,-9.002360572,-35.84751611,yes,standardized_subsamples,NA,1200,45.5585,88.3517,9,1.9393,94.9435,98.5678,20.365,87.7807,0.0971,0.2511
Pinho_2019c,Plantae,SGD_F4,SF4,SGD_F4_SF4,3576,continuous,-9.002360572,-35.84751611,yes,standardized_subsamples,NA,1400,31.3363,84.527,17,2.6974,79.5857,97.875,24.9464,81.1212,0.0994,0.2384
Pinho_2019c,Plantae,SGD_F4,SF4,SGD_F4_SF4,3576,continuous,-9.002360572,-35.84751611,yes,standardized_subsamples,NA,1600,35.6015,82.2645,19,2.3107,84.3452,97.5363,27.3253,77.033,0.0984,0.2503
Pinho_2019c,Plantae,SGD_F4,SF4,SGD_F4_SF4,3576,continuous,-9.002360572,-35.84751611,yes,standardized_subsamples,NA,1800,44.481,81.4714,19,1.8316,79.3986,97.1172,31.9165,73.4673,0.0972,0.257
Pinho_2019c,Plantae,SGD_F4,SF4,SGD_F4_SF4,3576,continuous,-9.002360572,-35.84751611,yes,standardized_subsamples,NA,2000,54.346,80.9333,19,1.4892,85.4743,96.7534,35.4081,80.5732,0.117,0.117
Pinho_2019c,Plantae,SGD_F5,SF5,SGD_F5_SF5,3576,continuous,-9.001420573,-35.83988612,yes,standardized_subsamples,NA,200,13.7794,100,1,7.2572,0,0,0,100,0.0112,0
Pinho_2019c,Plantae,SGD_F5,SF5,SGD_F5_SF5,3576,continuous,-9.001420573,-35.83988612,yes,standardized_subsamples,NA,400,54.0578,99.6743,1,1.8438,0,0,3.288,99.6743,0.0063,0
Pinho_2019c,Plantae,SGD_F5,SF5,SGD_F5_SF5,3576,continuous,-9.001420573,-35.83988612,yes,standardized_subsamples,NA,600,119.1567,99.852,1,0.838,0,0,1.4943,99.852,0.0042,0
Pinho_2019c,Plantae,SGD_F5,SF5,SGD_F5_SF5,3576,continuous,-9.001420573,-35.83988612,yes,standardized_subsamples,NA,800,206.5148,98.9839,1,0.4793,0,0,6.6952,98.9839,0.0037,0
Pinho_2019c,Plantae,SGD_F5,SF5,SGD_F5_SF5,3576,continuous,-9.001420573,-35.83988612,yes,standardized_subsamples,NA,1000,315.602,97.3835,1,0.3086,0,0,11.8301,97.3835,0.0036,0
Pinho_2019c,Plantae,SGD_F5,SF5,SGD_F5_SF5,3576,continuous,-9.001420573,-35.83988612,yes,standardized_subsamples,NA,1200,147.2161,94.8407,3,0.6442,66.4566,98.2958,22.0825,94.8027,0.0911,0.3221
Pinho_2019c,Plantae,SGD_F5,SF5,SGD_F5_SF5,3576,continuous,-9.001420573,-35.83988612,yes,standardized_subsamples,NA,1400,51.0465,88.9464,11,1.7425,77.2152,97.9051,28.0588,88.6946,0.113,0.1496
Pinho_2019c,Plantae,SGD_F5,SF5,SGD_F5_SF5,3576,continuous,-9.001420573,-35.83988612,yes,standardized_subsamples,NA,1600,34.0908,83.0804,20,2.437,73.0885,96.9401,36.3233,81.6381,0.106,0.2056
Pinho_2019c,Plantae,SGD_F5,SF5,SGD_F5_SF5,3576,continuous,-9.001420573,-35.83988612,yes,standardized_subsamples,NA,1800,36.0347,79.937,23,2.2183,70.4539,96.3547,40.733,78.3268,0.0983,0.2495
Pinho_2019c,Plantae,SGD_F5,SF5,SGD_F5_SF5,3576,continuous,-9.001420573,-35.83988612,yes,standardized_subsamples,NA,2000,32.0694,77.7386,31,2.4241,78.4255,96.1116,41.1815,75.1209,0.1011,0.2309
Pinho_2019c,Plantae,SGD_F6,SF6,SGD_F6_SF6,3576,continuous,-9.00323057,-35.84333612,yes,standardized_subsamples,NA,200,14.3094,100,1,6.9884,0,0,0,100,0.0112,0
Pinho_2019c,Plantae,SGD_F6,SF6,SGD_F6_SF6,3576,continuous,-9.00323057,-35.84333612,yes,standardized_subsamples,NA,400,54.3228,100,1,1.8408,0,0,0,100,0.0059,0
Pinho_2019c,Plantae,SGD_F6,SF6,SGD_F6_SF6,3576,continuous,-9.00323057,-35.84333612,yes,standardized_subsamples,NA,600,118.2735,99.9254,1,0.8449,0,0,1.0044,99.9254,0.0041,0
Pinho_2019c,Plantae,SGD_F6,SF6,SGD_F6_SF6,3576,continuous,-9.00323057,-35.84333612,yes,standardized_subsamples,NA,800,208.3697,99.4519,1,0.4773,0,0,4.9648,99.4519,0.0035,0
Pinho_2019c,Plantae,SGD_F6,SF6,SGD_F6_SF6,3576,continuous,-9.00323057,-35.84333612,yes,standardized_subsamples,NA,1000,158.3751,97.4986,2,0.6156,66.4566,99.1775,10.246,97.4715,0.0689,0.4863
Pinho_2019c,Plantae,SGD_F6,SF6,SGD_F6_SF6,3576,continuous,-9.00323057,-35.84333612,yes,standardized_subsamples,NA,1200,108.1155,93.133,4,0.8614,73.3384,98.8811,15.297,93.0759,0.1018,0.2431
Pinho_2019c,Plantae,SGD_F6,SF6,SGD_F6_SF6,3576,continuous,-9.00323057,-35.84333612,yes,standardized_subsamples,NA,1400,62.6159,89.5439,9,1.43,81.0827,98.2937,21.6285,89.4316,0.1201,0.1076
Pinho_2019c,Plantae,SGD_F6,SF6,SGD_F6_SF6,3576,continuous,-9.00323057,-35.84333612,yes,standardized_subsamples,NA,1600,35.3319,85.9568,20,2.4328,82.486,97.7814,26.8612,85.108,0.1077,0.1784
Pinho_2019c,Plantae,SGD_F6,SF6,SGD_F6_SF6,3576,continuous,-9.00323057,-35.84333612,yes,standardized_subsamples,NA,1800,39.3228,83.4455,22,2.1221,78.7411,97.2408,32.1936,80.5231,0.0956,0.2652
Pinho_2019c,Plantae,SGD_F6,SF6,SGD_F6_SF6,3576,continuous,-9.00323057,-35.84333612,yes,standardized_subsamples,NA,2000,54.8481,81.6075,19,1.4879,78.6601,96.8988,35.0737,80.1688,0.1061,0.1961
Pinho_2019c,Plantae,SGD_F7,SF7,SGD_F7_SF7,3576,continuous,-9.00343057,-35.84180612,yes,standardized_subsamples,NA,200,14.3094,100,1,6.9884,0,0,0,100,0.0112,0
Pinho_2019c,Plantae,SGD_F7,SF7,SGD_F7_SF7,3576,continuous,-9.00343057,-35.84180612,yes,standardized_subsamples,NA,400,54.3228,100,1,1.8408,0,0,0,100,0.0059,0
Pinho_2019c,Plantae,SGD_F7,SF7,SGD_F7_SF7,3576,continuous,-9.00343057,-35.84180612,yes,standardized_subsamples,NA,600,118.9801,100,1,0.8405,0,0,0,100,0.004,0
Pinho_2019c,Plantae,SGD_F7,SF7,SGD_F7_SF7,3576,continuous,-9.00343057,-35.84180612,yes,standardized_subsamples,NA,800,208.2814,99.326,1,0.4769,0,0,4.2519,99.326,0.0034,0
Pinho_2019c,Plantae,SGD_F7,SF7,SGD_F7_SF7,3576,continuous,-9.00343057,-35.84180612,yes,standardized_subsamples,NA,1000,157.6685,97.4345,2,0.618,66.4566,99.1595,10.5606,97.4072,0.069,0.4862
Pinho_2019c,Plantae,SGD_F7,SF7,SGD_F7_SF7,3576,continuous,-9.00343057,-35.84180612,yes,standardized_subsamples,NA,1200,108.3584,93.0943,4,0.8591,73.3384,98.8111,15.7032,93.0374,0.1018,0.2429
Pinho_2019c,Plantae,SGD_F7,SF7,SGD_F7_SF7,3576,continuous,-9.00343057,-35.84180612,yes,standardized_subsamples,NA,1400,95.2488,90.7179,6,0.9524,74.8286,98.2941,22.0791,90.6478,0.1128,0.1613
Pinho_2019c,Plantae,SGD_F7,SF7,SGD_F7_SF7,3576,continuous,-9.00343057,-35.84180612,yes,standardized_subsamples,NA,1600,47.9159,87.5605,15,1.8274,74.9244,97.8127,27.4448,87.1193,0.1135,0.142
Pinho_2019c,Plantae,SGD_F7,SF7,SGD_F7_SF7,3576,continuous,-9.00343057,-35.84180612,yes,standardized_subsamples,NA,1800,35.8987,83.0976,24,2.3148,77.3948,97.1776,33.3088,81.5812,0.1035,0.2129
Pinho_2019c,Plantae,SGD_F7,SF7,SGD_F7_SF7,3576,continuous,-9.00343057,-35.84180612,yes,standardized_subsamples,NA,2000,43.0865,80.9333,24,1.8784,89.0237,96.7323,36.4267,78.1887,0.099,0.2506
Pinho_2019c,Plantae,SGD_F8,SF8,SGD_F8_SF8,3576,continuous,-9.006660564,-35.84156612,yes,standardized_subsamples,NA,200,14.2211,100,1,7.0318,0,0,0,100,0.0113,0
Pinho_2019c,Plantae,SGD_F8,SF8,SGD_F8_SF8,3576,continuous,-9.006660564,-35.84156612,yes,standardized_subsamples,NA,400,54.2344,99.8374,1,1.8408,0,0,1.6413,99.8374,0.006,0
Pinho_2019c,Plantae,SGD_F8,SF8,SGD_F8_SF8,3576,continuous,-9.006660564,-35.84156612,yes,standardized_subsamples,NA,600,57.326,96.3623,2,1.681,66.4566,98.9695,12.2398,96.288,0.0698,0.4789
Pinho_2019c,Plantae,SGD_F8,SF8,SGD_F8_SF8,3576,continuous,-9.006660564,-35.84156612,yes,standardized_subsamples,NA,800,48.4488,92.4568,4,1.9083,73.3384,99.0219,12.903,92.3304,0.1019,0.2416
Pinho_2019c,Plantae,SGD_F8,SF8,SGD_F8_SF8,3576,continuous,-9.006660564,-35.84156612,yes,standardized_subsamples,NA,1000,58.1386,89.7219,5,1.5432,100.2792,98.5774,16.1447,89.422,0.0984,0.2642
Pinho_2019c,Plantae,SGD_F8,SF8,SGD_F8_SF8,3576,continuous,-9.006660564,-35.84156612,yes,standardized_subsamples,NA,1200,106.2827,91.3109,4,0.8591,73.3384,98.5348,15.7032,91.254,0.1019,0.242
Pinho_2019c,Plantae,SGD_F8,SF8,SGD_F8_SF8,3576,continuous,-9.006660564,-35.84156612,yes,standardized_subsamples,NA,1400,116.4715,92.4944,5,0.7941,69.1557,98.6255,15.7661,92.3962,0.1016,0.236
Pinho_2019c,Plantae,SGD_F8,SF8,SGD_F8_SF8,3576,continuous,-9.006660564,-35.84156612,yes,standardized_subsamples,NA,1600,186.5744,90.9375,4,0.4874,73.3384,98.3188,20.5699,90.9052,0.1019,0.2424
Pinho_2019c,Plantae,SGD_F8,SF8,SGD_F8_SF8,3576,continuous,-9.006660564,-35.84156612,yes,standardized_subsamples,NA,1800,131.1317,88.5254,7,0.6751,73.6326,98.0272,25.6817,88.4743,0.1159,0.1383
Pinho_2019c,Plantae,SGD_F8,SF8,SGD_F8_SF8,3576,continuous,-9.006660564,-35.84156612,yes,standardized_subsamples,NA,2000,48.5653,83.6515,22,1.7225,96.0198,97.6389,29.4121,83.0913,0.1104,0.1664
Pinho_2019d,Plantae,SerraMar_SDM_NPI,NPI-02,SerraMar_SDM_NPI_NPI-02,47682,continuous,-23.33766253,-44.83523161,yes,standardized_subsamples,NA,200,13.8045,100,1,7.244,0,0,0,100,0.0114,0
Pinho_2019d,Plantae,SerraMar_SDM_NPI,NPI-02,SerraMar_SDM_NPI_NPI-02,47682,continuous,-23.33766253,-44.83523161,yes,standardized_subsamples,NA,400,54.1926,99.2775,1,1.8319,0,0,4.1162,99.2775,0.0063,0
Pinho_2019d,Plantae,SerraMar_SDM_NPI,NPI-02,SerraMar_SDM_NPI_NPI-02,47682,continuous,-23.33766253,-44.83523161,yes,standardized_subsamples,NA,600,118.7189,99.537,1,0.8384,0,0,4.2387,99.537,0.0045,0
Pinho_2019d,Plantae,SerraMar_SDM_NPI,NPI-02,SerraMar_SDM_NPI_NPI-02,47682,continuous,-23.33766253,-44.83523161,yes,standardized_subsamples,NA,800,207.3044,99.2072,1,0.4786,0,0,7.2581,99.2072,0.0038,0
Pinho_2019d,Plantae,SerraMar_SDM_NPI,NPI-02,SerraMar_SDM_NPI_NPI-02,47682,continuous,-23.33766253,-44.83523161,yes,standardized_subsamples,NA,1000,321.1325,99.2685,1,0.3091,0,0,6.4247,99.2685,0.0031,0
Pinho_2019d,Plantae,SerraMar_SDM_NPI,NPI-02,SerraMar_SDM_NPI_NPI-02,47682,continuous,-23.33766253,-44.83523161,yes,standardized_subsamples,NA,1200,460.9131,99.4723,1,0.2158,0,0,4.7279,99.4723,0.0025,0
Pinho_2019d,Plantae,SerraMar_SDM_NPI,NPI-02,SerraMar_SDM_NPI_NPI-02,47682,continuous,-23.33766253,-44.83523161,yes,standardized_subsamples,NA,1400,625.7785,99.4484,1,0.1589,0,0,4.7759,99.4484,0.0023,0
Pinho_2019d,Plantae,SerraMar_SDM_NPI,NPI-02,SerraMar_SDM_NPI_NPI-02,47682,continuous,-23.33766253,-44.83523161,yes,standardized_subsamples,NA,1600,816.202,99.4904,1,0.1219,0,0,4.5875,99.4904,0.002,0
Pinho_2019d,Plantae,SerraMar_SDM_NPI,NPI-02,SerraMar_SDM_NPI_NPI-02,47682,continuous,-23.33766253,-44.83523161,yes,standardized_subsamples,NA,1800,1030.6847,99.5429,1,0.0966,0,0,4.0688,99.5429,0.0018,0
Pinho_2019d,Plantae,SerraMar_SDM_NPI,NPI-02,SerraMar_SDM_NPI_NPI-02,47682,continuous,-23.33766253,-44.83523161,yes,standardized_subsamples,NA,2000,1273.6442,99.6298,1,0.0782,0,0,3.2955,99.6298,0.0016,0
Pinho_2019d,Plantae,SerraMar_SDM_NPI,NPI-03,SerraMar_SDM_NPI_NPI-03,47682,continuous,-23.33615353,-44.83499061,yes,standardized_subsamples,NA,200,14.3567,100,1,6.9654,0,0,0,100,0.0113,0
Pinho_2019d,Plantae,SerraMar_SDM_NPI,NPI-03,SerraMar_SDM_NPI_NPI-03,47682,continuous,-23.33615353,-44.83499061,yes,standardized_subsamples,NA,400,54.6659,100,1,1.8293,0,0,0,100,0.006,0
